id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC0001440,SIN000480,Informe,True,True,2025-07-30,False,
DOC0001441,SIN000481,Denuncia,True,True,2024-06-06,False,
DOC0001442,SIN000481,Factura,True,True,2024-06-07,False,
DOC0001443,SIN000481,Informe,True,True,2024-06-06,False,
DOC0001444,SIN000482,Denuncia,True,True,2024-05-29,False,
DOC0001445,SIN000482,Factura,True,True,2024-05-29,False,
DOC0001446,SIN000482,Informe,True,True,2024-05-31,False,
DOC0001447,SIN000483,Denuncia,True,True,2024-07-27,False,
DOC0001448,SIN000483,Factura,True,True,2024-07-25,False,
DOC0001449,SIN000483,Informe,True,True,2024-07-28,False,
DOC0001450,SIN000484,Denuncia,True,True,2025-05-09,False,
DOC0001451,SIN000484,Factura,True,True,2025-05-09,False,
DOC0001452,SIN000484,Informe,True,True,2025-05-06,False,
DOC0001453,SIN000485,Denuncia,True,True,2025-06-04,False,
DOC0001454,SIN000485,Factura,True,True,2025-06-02,False,
DOC0001455,SIN000485,Informe,True,True,2025-05-30,False,
DOC0001456,SIN000486,Denuncia,True,True,2025-03-08,False,
DOC0001457,SIN000486,Factura,True,True,2025-03-07,False,
DOC0001458,SIN000486,Informe,True,True,2025-03-11,False,
DOC0001459,SIN000487,Denuncia,True,True,2024-07-29,False,
DOC0001460,SIN000487,Factura,True,True,2024-07-29,False,
DOC0001461,SIN000487,Informe,True,True,2024-07-26,False,
DOC0001462,SIN000488,Denuncia,True,True,2025-04-24,False,
DOC0001463,SIN000488,Factura,True,True,2025-04-24,False,
DOC0001464,SIN000488,Informe,True,True,2025-04-23,False,
DOC0001465,SIN000489,Denuncia,True,True,2025-02-21,False,
DOC0001466,SIN000489,Factura,True,True,2025-02-24,False,
DOC0001467,SIN000489,Informe,True,True,2025-02-24,False,
DOC0001468,SIN000490,Denuncia,True,True,2024-05-13,False,
DOC0001469,SIN000490,Factura,True,True,2024-05-13,False,
DOC0001470,SIN000490,Informe,True,True,2024-05-11,False,
DOC0001471,SIN000491,Denuncia,True,True,2025-08-13,False,
DOC0001472,SIN000491,Factura,True,True,2025-08-18,False,
DOC0001473,SIN000491,Informe,True,True,2025-08-16,False,
DOC0001474,SIN000492,Denuncia,True,True,2025-05-14,False,
DOC0001475,SIN000492,Factura,True,True,2025-05-09,False,
DOC0001476,SIN000492,Informe,True,True,2025-05-09,False,
DOC0001477,SIN000493,Denuncia,True,True,2024-12-02,False,
DOC0001478,SIN000493,Factura,True,True,2024-12-02,False,
DOC0001479,SIN000493,Informe,True,True,2024-12-06,False,
DOC0001480,SIN000494,Denuncia,True,True,2025-06-03,False,
DOC0001481,SIN000494,Factura,True,True,2025-06-04,False,
DOC0001482,SIN000494,Informe,True,True,2025-06-03,False,
DOC0001483,SIN000495,Denuncia,True,True,2025-05-02,False,
DOC0001484,SIN000495,Factura,True,True,2025-05-06,False,
DOC0001485,SIN000495,Informe,True,True,2025-05-03,False,
DOC0001486,SIN000496,Denuncia,True,True,2025-06-27,False,
DOC0001487,SIN000496,Factura,True,True,2025-06-27,False,
DOC0001488,SIN000496,Informe,True,True,2025-06-26,False,
DOC0001489,SIN000497,Denuncia,True,True,2025-06-29,False,
DOC0001490,SIN000497,Factura,True,True,2025-06-30,False,
DOC0001491,SIN000497,Informe,True,True,2025-06-28,False,
DOC0001492,SIN000498,Denuncia,True,True,2025-01-26,False,
DOC0001493,SIN000498,Factura,True,True,2025-01-25,False,
DOC0001494,SIN000498,Informe,True,True,2025-01-30,False,
DOC0001495,SIN000499,Denuncia,True,True,2024-11-16,False,
DOC0001496,SIN000499,Factura,True,True,2024-11-17,False,
DOC0001497,SIN000499,Informe,True,True,2024-11-20,False,
DOC0001498,SIN000500,Denuncia,True,True,2024-10-24,False,
DOC0001499,SIN000500,Factura,True,True,2024-10-23,False,
DOC0001500,SIN000500,Informe,True,True,2024-10-24,False,
DOC0001501,SIN000501,Denuncia,True,True,2025-07-16,False,
DOC0001502,SIN000501,Factura,True,True,2025-07-11,False,
DOC0001503,SIN000501,Informe,True,True,2025-07-14,False,
DOC0001504,SIN000502,Denuncia,True,True,2024-12-10,False,
DOC0001505,SIN000502,Factura,True,True,2024-12-11,False,
DOC0001506,SIN000502,Informe,True,True,2024-12-10,False,
DOC0001507,SIN000503,Denuncia,True,True,2024-07-09,False,
DOC0001508,SIN000503,Factura,True,True,2024-07-07,False,
DOC0001509,SIN000503,Informe,True,True,2024-07-10,False,
DOC0001510,SIN000504,Denuncia,True,True,2025-02-18,False,
DOC0001511,SIN000504,Factura,True,True,2025-02-14,False,
DOC0001512,SIN000504,Informe,True,True,2025-02-19,False,
DOC0001513,SIN000505,Denuncia,True,True,2025-03-19,False,
DOC0001514,SIN000505,Factura,True,True,2025-03-18,False,
DOC0001515,SIN000505,Informe,True,True,2025-03-19,False,
DOC0001516,SIN000506,Denuncia,True,True,2024-07-16,False,
DOC0001517,SIN000506,Factura,True,True,2024-07-16,False,
DOC0001518,SIN000506,Informe,True,True,2024-07-13,False,
DOC0001519,SIN000507,Denuncia,True,True,2024-11-08,False,
DOC0001520,SIN000507,Factura,True,True,2024-11-09,False,
DOC0001521,SIN000507,Informe,True,True,2024-11-08,False,
DOC0001522,SIN000508,Denuncia,True,True,2025-09-09,False,
DOC0001523,SIN000508,Factura,True,True,2025-09-11,False,
DOC0001524,SIN000508,Informe,True,True,2025-09-08,False,
DOC0001525,SIN000509,Denuncia,True,True,2025-03-03,False,
DOC0001526,SIN000509,Factura,True,True,2025-03-04,False,
DOC0001527,SIN000509,Informe,True,True,2025-02-28,False,
DOC0001528,SIN000510,Denuncia,True,True,2024-09-02,False,
DOC0001529,SIN000510,Factura,True,True,2024-08-29,False,
DOC0001530,SIN000510,Informe,True,True,2024-08-28,False,
DOC0001531,SIN000511,Denuncia,True,True,2024-11-18,False,
DOC0001532,SIN000511,Factura,True,True,2024-11-22,False,
DOC0001533,SIN000511,Informe,True,True,2024-11-21,False,
DOC0001534,SIN000512,Denuncia,True,True,2024-12-16,False,
DOC0001535,SIN000512,Factura,True,True,2024-12-16,False,
DOC0001536,SIN000512,Informe,True,True,2024-12-18,False,
DOC0001537,SIN000513,Denuncia,True,True,2025-01-23,False,
DOC0001538,SIN000513,Factura,True,True,2025-01-22,False,
DOC0001539,SIN000513,Informe,True,True,2025-01-23,False,
DOC0001540,SIN000514,Denuncia,True,True,2024-11-20,False,
DOC0001541,SIN000514,Factura,True,True,2024-11-17,False,
DOC0001542,SIN000514,Informe,True,True,2024-11-22,False,
DOC0001543,SIN000515,Denuncia,True,True,2024-11-15,False,
DOC0001544,SIN000515,Factura,True,True,2024-11-11,False,
DOC0001545,SIN000515,Informe,True,True,2024-11-13,False,
DOC0001546,SIN000516,Denuncia,True,True,2024-06-01,False,
DOC0001547,SIN000516,Factura,True,True,2024-06-01,False,
DOC0001548,SIN000516,Informe,True,True,2024-06-04,False,
DOC0001549,SIN000517,Denuncia,True,True,2024-07-24,False,
DOC0001550,SIN000517,Factura,True,True,2024-07-25,False,
DOC0001551,SIN000517,Informe,True,True,2024-07-23,False,
DOC0001552,SIN000518,Denuncia,True,True,2024-07-22,False,
DOC0001553,SIN000518,Factura,True,True,2024-07-22,False,
DOC0001554,SIN000518,Informe,True,True,2024-07-23,False,
DOC0001555,SIN000519,Denuncia,True,True,2025-03-23,False,
DOC0001556,SIN000519,Factura,True,True,2025-03-23,False,
DOC0001557,SIN000519,Informe,True,True,2025-03-21,False,
DOC0001558,SIN000520,Denuncia,True,True,2025-08-21,False,
DOC0001559,SIN000520,Factura,True,True,2025-08-20,False,
DOC0001560,SIN000520,Informe,True,True,2025-08-19,False,
DOC0001561,SIN000521,Denuncia,True,True,2025-02-28,False,
DOC0001562,SIN000521,Factura,True,True,2025-02-25,False,
DOC0001563,SIN000521,Informe,True,True,2025-02-26,False,
DOC0001564,SIN000522,Denuncia,True,True,2024-12-01,False,
DOC0001565,SIN000522,Factura,True,True,2024-11-29,False,
DOC0001566,SIN000522,Informe,True,True,2024-11-28,False,
DOC0001567,SIN000523,Denuncia,True,True,2025-01-03,False,
DOC0001568,SIN000523,Factura,True,True,2025-01-02,False,
DOC0001569,SIN000523,Informe,True,True,2025-01-06,False,
DOC0001570,SIN000524,Denuncia,True,True,2025-01-10,False,
DOC0001571,SIN000524,Factura,True,True,2025-01-11,False,
DOC0001572,SIN000524,Informe,True,True,2025-01-11,False,
DOC0001573,SIN000525,Denuncia,True,True,2025-10-27,False,
DOC0001574,SIN000525,Factura,True,True,2025-10-27,False,
DOC0001575,SIN000525,Informe,True,True,2025-10-28,False,
DOC0001576,SIN000526,Denuncia,True,True,2024-09-04,False,
DOC0001577,SIN000526,Factura,True,True,2024-09-03,False,
DOC0001578,SIN000526,Informe,True,True,2024-09-01,False,
DOC0001579,SIN000527,Denuncia,True,True,2024-08-15,False,
DOC0001580,SIN000527,Factura,True,True,2024-08-13,False,
DOC0001581,SIN000527,Informe,True,True,2024-08-14,False,
DOC0001582,SIN000528,Denuncia,True,True,2024-12-05,False,
DOC0001583,SIN000528,Factura,True,True,2024-12-07,False,
DOC0001584,SIN000528,Informe,True,True,2024-12-07,False,
DOC0001585,SIN000529,Denuncia,True,True,2025-04-23,False,
DOC0001586,SIN000529,Factura,True,True,2025-04-22,False,
DOC0001587,SIN000529,Informe,True,True,2025-04-26,False,
DOC0001588,SIN000530,Denuncia,True,True,2024-11-30,False,
DOC0001589,SIN000530,Factura,True,True,2024-12-03,False,
DOC0001590,SIN000530,Informe,True,True,2024-11-28,False,
DOC0001591,SIN000531,Denuncia,True,True,2024-12-29,False,
DOC0001592,SIN000531,Factura,True,True,2024-12-27,False,
DOC0001593,SIN000531,Informe,True,True,2024-12-27,False,
DOC0001594,SIN000532,Denuncia,True,True,2024-04-08,False,
DOC0001595,SIN000532,Factura,True,True,2024-04-11,False,
DOC0001596,SIN000532,Informe,True,True,2024-04-11,False,
DOC0001597,SIN000533,Denuncia,True,True,2024-09-08,False,
DOC0001598,SIN000533,Factura,True,True,2024-09-06,False,
DOC0001599,SIN000533,Informe,True,True,2024-09-04,False,
DOC0001600,SIN000534,Denuncia,True,True,2025-04-12,False,
DOC0001601,SIN000534,Factura,True,True,2025-04-14,False,
DOC0001602,SIN000534,Informe,True,True,2025-04-16,False,
DOC0001603,SIN000535,Denuncia,True,True,2025-04-12,False,
DOC0001604,SIN000535,Factura,True,True,2025-04-16,False,
DOC0001605,SIN000535,Informe,True,True,2025-04-14,False,
DOC0001606,SIN000536,Denuncia,True,True,2025-11-03,False,
DOC0001607,SIN000536,Factura,True,True,2025-11-01,False,
DOC0001608,SIN000536,Informe,True,True,2025-11-01,False,
DOC0001609,SIN000537,Denuncia,True,True,2024-11-22,False,
DOC0001610,SIN000537,Factura,True,True,2024-11-19,False,
DOC0001611,SIN000537,Informe,True,True,2024-11-20,False,
DOC0001612,SIN000538,Denuncia,True,True,2025-07-11,False,
DOC0001613,SIN000538,Factura,True,True,2025-07-11,False,
DOC0001614,SIN000538,Informe,True,True,2025-07-08,False,
DOC0001615,SIN000539,Denuncia,True,True,2024-08-01,False,
DOC0001616,SIN000539,Factura,True,True,2024-08-04,False,
DOC0001617,SIN000539,Informe,True,True,2024-08-01,False,
DOC0001618,SIN000540,Denuncia,True,True,2024-10-28,False,
DOC0001619,SIN000540,Factura,True,True,2024-10-27,False,
DOC0001620,SIN000540,Informe,True,True,2024-10-23,False,
DOC0001621,SIN000541,Denuncia,True,True,2025-05-01,False,
DOC0001622,SIN000541,Factura,True,True,2025-04-28,False,
DOC0001623,SIN000541,Informe,True,True,2025-04-28,False,
DOC0001624,SIN000542,Denuncia,True,True,2024-03-09,False,
DOC0001625,SIN000542,Factura,True,True,2024-03-10,False,
DOC0001626,SIN000542,Informe,True,True,2024-03-11,False,
DOC0001627,SIN000543,Denuncia,True,True,2024-04-13,False,
DOC0001628,SIN000543,Factura,True,True,2024-04-15,False,
DOC0001629,SIN000543,Informe,True,True,2024-04-16,False,
DOC0001630,SIN000544,Denuncia,True,True,2024-10-16,False,
DOC0001631,SIN000544,Factura,True,True,2024-10-17,False,
DOC0001632,SIN000544,Informe,True,True,2024-10-15,False,
DOC0001633,SIN000545,Denuncia,True,True,2025-01-11,False,
DOC0001634,SIN000545,Factura,True,True,2025-01-09,False,
DOC0001635,SIN000545,Informe,True,True,2025-01-14,False,
DOC0001636,SIN000546,Denuncia,True,True,2024-09-21,False,
DOC0001637,SIN000546,Factura,True,True,2024-09-23,False,
DOC0001638,SIN000546,Informe,True,True,2024-09-22,False,
DOC0001639,SIN000547,Denuncia,True,True,2024-10-30,False,
DOC0001640,SIN000547,Factura,True,True,2024-11-02,False,
DOC0001641,SIN000547,Informe,True,True,2024-11-02,False,
DOC0001642,SIN000548,Denuncia,True,True,2025-01-06,False,
DOC0001643,SIN000548,Factura,True,True,2025-01-07,False,
DOC0001644,SIN000548,Informe,True,True,2025-01-06,False,
DOC0001645,SIN000549,Denuncia,True,True,2025-10-23,False,
DOC0001646,SIN000549,Factura,True,True,2025-10-20,False,
DOC0001647,SIN000549,Informe,True,True,2025-10-24,False,
DOC0001648,SIN000550,Denuncia,True,True,2025-10-23,False,
DOC0001649,SIN000550,Factura,True,True,2025-10-19,False,
DOC0001650,SIN000550,Informe,True,True,2025-10-22,False,
DOC0001651,SIN000551,Denuncia,True,True,2025-05-12,False,
DOC0001652,SIN000551,Factura,True,True,2025-05-12,False,
DOC0001653,SIN000551,Informe,True,True,2025-05-15,False,
DOC0001654,SIN000552,Denuncia,True,True,2025-04-30,False,
DOC0001655,SIN000552,Factura,True,True,2025-05-04,False,
DOC0001656,SIN000552,Informe,True,True,2025-04-30,False,
DOC0001657,SIN000553,Denuncia,True,True,2024-10-27,False,
DOC0001658,SIN000553,Factura,True,True,2024-10-26,False,
DOC0001659,SIN000553,Informe,True,True,2024-10-26,False,
DOC0001660,SIN000554,Denuncia,True,True,2024-10-11,False,
DOC0001661,SIN000554,Factura,True,True,2024-10-11,False,
DOC0001662,SIN000554,Informe,True,True,2024-10-08,False,
DOC0001663,SIN000555,Denuncia,True,True,2024-08-29,False,
DOC0001664,SIN000555,Factura,True,True,2024-08-30,False,
DOC0001665,SIN000555,Informe,True,True,2024-08-28,False,
DOC0001666,SIN000556,Denuncia,True,True,2025-03-06,False,
DOC0001667,SIN000556,Factura,True,True,2025-03-06,False,
DOC0001668,SIN000556,Informe,True,True,2025-03-06,False,
DOC0001669,SIN000557,Denuncia,True,True,2025-12-01,False,
DOC0001670,SIN000557,Factura,True,True,2025-12-02,False,
DOC0001671,SIN000557,Informe,True,True,2025-12-04,False,
DOC0001672,SIN000558,Denuncia,True,True,2025-03-01,False,
DOC0001673,SIN000558,Factura,True,True,2025-03-04,False,
DOC0001674,SIN000558,Informe,True,True,2025-03-02,False,
DOC0001675,SIN000559,Denuncia,True,True,2025-07-11,False,
DOC0001676,SIN000559,Factura,True,True,2025-07-12,False,
DOC0001677,SIN000559,Informe,True,True,2025-07-10,False,
DOC0001678,SIN000560,Denuncia,True,True,2024-06-19,False,
DOC0001679,SIN000560,Factura,True,True,2024-06-15,False,
DOC0001680,SIN000560,Informe,True,True,2024-06-18,False,
DOC0001681,SIN000561,Denuncia,True,True,2024-08-28,False,
DOC0001682,SIN000561,Factura,True,True,2024-08-27,False,
DOC0001683,SIN000561,Informe,True,True,2024-08-31,False,
DOC0001684,SIN000562,Denuncia,True,True,2024-10-30,False,
DOC0001685,SIN000562,Factura,True,True,2024-10-30,False,
DOC0001686,SIN000562,Informe,True,True,2024-10-31,False,
DOC0001687,SIN000563,Denuncia,True,True,2024-11-30,False,
DOC0001688,SIN000563,Factura,True,True,2024-12-03,False,
DOC0001689,SIN000563,Informe,True,True,2024-12-05,False,
DOC0001690,SIN000564,Denuncia,True,True,2025-08-08,False,
DOC0001691,SIN000564,Factura,True,True,2025-08-09,False,
DOC0001692,SIN000564,Informe,True,True,2025-08-09,False,
DOC0001693,SIN000565,Denuncia,True,True,2025-07-23,False,
DOC0001694,SIN000565,Factura,True,True,2025-07-20,False,
DOC0001695,SIN000565,Informe,True,True,2025-07-22,False,
DOC0001696,SIN000566,Denuncia,True,True,2025-06-14,False,
DOC0001697,SIN000566,Factura,True,True,2025-06-13,False,
DOC0001698,SIN000566,Informe,True,True,2025-06-11,False,
DOC0001699,SIN000567,Denuncia,True,True,2025-07-07,False,
DOC0001700,SIN000567,Factura,True,True,2025-07-07,False,
DOC0001701,SIN000567,Informe,True,True,2025-07-04,False,
DOC0001702,SIN000568,Denuncia,True,True,2025-06-21,False,
DOC0001703,SIN000568,Factura,True,True,2025-06-20,False,
DOC0001704,SIN000568,Informe,True,True,2025-06-24,False,
DOC0001705,SIN000569,Denuncia,True,True,2025-06-18,False,
DOC0001706,SIN000569,Factura,True,True,2025-06-18,False,
DOC0001707,SIN000569,Informe,True,True,2025-06-14,False,
DOC0001708,SIN000570,Denuncia,True,True,2025-02-09,False,
DOC0001709,SIN000570,Factura,True,True,2025-02-10,False,
DOC0001710,SIN000570,Informe,True,True,2025-02-08,False,
DOC0001711,SIN000571,Denuncia,True,True,2024-12-16,False,
DOC0001712,SIN000571,Factura,True,True,2024-12-15,False,
DOC0001713,SIN000571,Informe,True,True,2024-12-12,False,
DOC0001714,SIN000572,Denuncia,True,True,2024-12-06,False,
DOC0001715,SIN000572,Factura,True,True,2024-12-02,False,
DOC0001716,SIN000572,Informe,True,True,2024-12-02,False,
DOC0001717,SIN000573,Denuncia,True,True,2025-02-19,False,
DOC0001718,SIN000573,Factura,True,True,2025-02-18,False,
DOC0001719,SIN000573,Informe,True,True,2025-02-21,False,
DOC0001720,SIN000574,Denuncia,True,True,2025-08-05,False,
DOC0001721,SIN000574,Factura,True,True,2025-08-06,False,
DOC0001722,SIN000574,Informe,True,True,2025-08-03,False,
DOC0001723,SIN000575,Denuncia,True,True,2025-07-25,False,
DOC0001724,SIN000575,Factura,True,True,2025-07-29,False,
DOC0001725,SIN000575,Informe,True,True,2025-07-28,False,
DOC0001726,SIN000576,Denuncia,True,True,2024-11-26,False,
DOC0001727,SIN000576,Factura,True,True,2024-11-24,False,
DOC0001728,SIN000576,Informe,True,True,2024-11-28,False,
DOC0001729,SIN000577,Denuncia,True,True,2024-08-15,False,
DOC0001730,SIN000577,Factura,True,True,2024-08-17,False,
DOC0001731,SIN000577,Informe,True,True,2024-08-19,False,
DOC0001732,SIN000578,Denuncia,True,True,2025-02-21,False,
DOC0001733,SIN000578,Factura,True,True,2025-02-19,False,
DOC0001734,SIN000578,Informe,True,True,2025-02-17,False,
DOC0001735,SIN000579,Denuncia,True,True,2025-06-21,False,
DOC0001736,SIN000579,Factura,True,True,2025-06-17,False,
DOC0001737,SIN000579,Informe,True,True,2025-06-17,False,
DOC0001738,SIN000580,Denuncia,True,True,2025-04-15,False,
DOC0001739,SIN000580,Factura,True,True,2025-04-15,False,
DOC0001740,SIN000580,Informe,True,True,2025-04-15,False,
DOC0001741,SIN000581,Denuncia,True,True,2025-02-20,False,
DOC0001742,SIN000581,Factura,True,True,2025-02-22,False,
DOC0001743,SIN000581,Informe,True,True,2025-02-20,False,
DOC0001744,SIN000582,Denuncia,True,True,2025-01-01,False,
DOC0001745,SIN000582,Factura,True,True,2024-12-31,False,
DOC0001746,SIN000582,Informe,True,True,2024-12-31,False,
DOC0001747,SIN000583,Denuncia,True,True,2024-12-27,False,
DOC0001748,SIN000583,Factura,True,True,2024-12-27,False,
DOC0001749,SIN000583,Informe,True,True,2024-12-23,False,
DOC0001750,SIN000584,Denuncia,True,True,2025-01-02,False,
DOC0001751,SIN000584,Factura,True,True,2025-01-01,False,
DOC0001752,SIN000584,Informe,True,True,2024-12-31,False,
DOC0001753,SIN000585,Denuncia,True,True,2024-12-01,False,
DOC0001754,SIN000585,Factura,True,True,2024-12-05,False,
DOC0001755,SIN000585,Informe,True,True,2024-12-01,False,
DOC0001756,SIN000586,Denuncia,True,True,2024-05-31,False,
DOC0001757,SIN000586,Factura,True,True,2024-05-27,False,
DOC0001758,SIN000586,Informe,True,True,2024-05-29,False,
DOC0001759,SIN000587,Denuncia,True,True,2024-09-09,False,
DOC0001760,SIN000587,Factura,True,True,2024-09-08,False,
DOC0001761,SIN000587,Informe,True,True,2024-09-07,False,
DOC0001762,SIN000588,Denuncia,True,True,2025-04-16,False,
DOC0001763,SIN000588,Factura,True,True,2025-04-17,False,
DOC0001764,SIN000588,Informe,True,True,2025-04-18,False,
DOC0001765,SIN000589,Denuncia,True,True,2024-05-18,False,
DOC0001766,SIN000589,Factura,True,True,2024-05-18,False,
DOC0001767,SIN000589,Informe,True,True,2024-05-15,False,
DOC0001768,SIN000590,Denuncia,True,True,2025-01-03,False,
DOC0001769,SIN000590,Factura,True,True,2025-01-02,False,
DOC0001770,SIN000590,Informe,True,True,2025-01-04,False,
DOC0001771,SIN000591,Denuncia,True,True,2024-07-14,False,
DOC0001772,SIN000591,Factura,True,True,2024-07-18,False,
DOC0001773,SIN000591,Informe,True,True,2024-07-16,False,
DOC0001774,SIN000592,Denuncia,True,True,2024-09-17,False,
DOC0001775,SIN000592,Factura,True,True,2024-09-15,False,
DOC0001776,SIN000592,Informe,True,True,2024-09-20,False,
DOC0001777,SIN000593,Denuncia,True,True,2025-05-08,False,
DOC0001778,SIN000593,Factura,True,True,2025-05-06,False,
DOC0001779,SIN000593,Informe,True,True,2025-05-07,False,
DOC0001780,SIN000594,Denuncia,True,True,2024-05-26,False,
DOC0001781,SIN000594,Factura,True,True,2024-05-28,False,
DOC0001782,SIN000594,Informe,True,True,2024-05-25,False,
DOC0001783,SIN000595,Denuncia,True,True,2024-09-17,False,
DOC0001784,SIN000595,Factura,True,True,2024-09-22,False,
